
Tempo total de execução: 185.000000 milissegundo(s).

1 	 0
2 	 4
3 	 4
4 	 5
5 	 3
6 	 6
7 	 4
8 	 4
9 	 4
10 	 4
11 	 4
12 	 4
13 	 3
14 	 4
15 	 4
16 	 3
17 	 4
18 	 3
19 	 5
20 	 3
21 	 4
22 	 4
23 	 4
24 	 3
25 	 4
26 	 5
27 	 5
28 	 5
29 	 3
30 	 5
31 	 4
32 	 5
33 	 5
34 	 4
35 	 6
36 	 3
37 	 5
38 	 5
39 	 4
40 	 3
41 	 6
42 	 2
43 	 5
44 	 5
45 	 4
46 	 5
47 	 5
48 	 5
49 	 5
50 	 4
51 	 1
52 	 4
53 	 5
54 	 6
55 	 4
56 	 4
57 	 2
58 	 6
59 	 5
60 	 5
61 	 5
62 	 5
63 	 5
64 	 5
65 	 4
66 	 4
67 	 4
68 	 3
69 	 5
70 	 5
71 	 3
72 	 4
73 	 5
74 	 5
75 	 5
76 	 4
77 	 5
78 	 4
79 	 5
80 	 3
81 	 5
82 	 5
83 	 5
84 	 5
85 	 5
86 	 5
87 	 5
88 	 4
89 	 5
90 	 4
91 	 6
92 	 4
93 	 2
94 	 4
95 	 5
96 	 4
97 	 4
98 	 6
99 	 5
100 	 5
101 	 2
102 	 4
103 	 2
104 	 4
105 	 6
106 	 5
107 	 5
108 	 5
109 	 5
110 	 5
111 	 3
112 	 5
113 	 4
114 	 4
115 	 4
116 	 2
117 	 6
118 	 4
119 	 5
120 	 4
121 	 4
122 	 5
123 	 4
124 	 4
125 	 5
126 	 5
127 	 5
128 	 4
129 	 4
130 	 5
131 	 5
132 	 3
133 	 3
134 	 4
135 	 4
136 	 3
137 	 5
138 	 4
139 	 5
140 	 5
141 	 6
142 	 4
143 	 3
144 	 4
145 	 5
146 	 4
147 	 4
148 	 4
149 	 5
150 	 2
151 	 3
152 	 5
153 	 5
154 	 5
155 	 5
156 	 5
157 	 4
158 	 4
159 	 5
160 	 2
161 	 4
162 	 6
163 	 5
164 	 4
165 	 4
166 	 5
167 	 4
168 	 4
169 	 4
170 	 5
171 	 4
172 	 5
173 	 4
174 	 5
175 	 5
176 	 5
177 	 3
178 	 2
179 	 6
180 	 3
181 	 4
182 	 4
183 	 5
184 	 3
185 	 4
186 	 5
187 	 4
188 	 5
189 	 4
190 	 6
191 	 4
192 	 5
193 	 6
194 	 6
195 	 3
196 	 5
197 	 5
198 	 5
199 	 3
200 	 4
201 	 5
202 	 5
203 	 4
204 	 5
205 	 5
206 	 3
207 	 5
208 	 4
209 	 6
210 	 4
211 	 5
212 	 3
213 	 5
214 	 4
215 	 5
216 	 4
217 	 6
218 	 4
219 	 5
220 	 5
221 	 4
222 	 6
223 	 5
224 	 5
225 	 4
226 	 4
227 	 6
228 	 4
229 	 4
230 	 4
231 	 5
232 	 6
233 	 6
234 	 4
235 	 6
236 	 5
237 	 6
238 	 5
239 	 5
240 	 5
241 	 6
242 	 5
243 	 4
244 	 4
245 	 6
246 	 6
247 	 4
248 	 4
249 	 6
250 	 3
251 	 4
252 	 5
253 	 5
254 	 5
255 	 1
256 	 5
257 	 6
258 	 4
259 	 4
260 	 5
261 	 5
262 	 5
263 	 4
264 	 6
265 	 6
266 	 5
267 	 4
268 	 5
269 	 5
270 	 5
271 	 4
272 	 5
273 	 5
274 	 3
275 	 3
276 	 5
277 	 4
278 	 4
279 	 4
280 	 3
281 	 5
282 	 5
283 	 4
284 	 5
285 	 4
286 	 4
287 	 4
288 	 5
289 	 5
290 	 3
291 	 5
292 	 5
293 	 4
294 	 6
295 	 5
296 	 4
297 	 5
298 	 5
299 	 5
300 	 3
301 	 6
302 	 5
303 	 4
304 	 5
305 	 5
306 	 4
307 	 5
308 	 4
309 	 5
310 	 4
311 	 3
312 	 6
313 	 6
314 	 4
315 	 5
316 	 5
317 	 5
318 	 2
319 	 4
320 	 4
321 	 5
322 	 5
323 	 4
324 	 3
325 	 3
326 	 5
327 	 4
328 	 5
329 	 3
330 	 3
331 	 5
332 	 5
333 	 4
334 	 4
335 	 4
336 	 4
337 	 4
338 	 4
339 	 5
340 	 4
341 	 6
342 	 5
343 	 5
344 	 5
345 	 4
346 	 4
347 	 5
348 	 3
349 	 4
350 	 3
351 	 5
352 	 2
353 	 4
354 	 5
355 	 5
356 	 5
357 	 3
358 	 2
359 	 4
360 	 5
361 	 4
362 	 5
363 	 4
364 	 5
365 	 5
366 	 5
367 	 5
368 	 4
369 	 5
370 	 4
371 	 4
372 	 5
373 	 4
374 	 5
375 	 4
376 	 5
377 	 5
378 	 5
379 	 4
380 	 6
381 	 4
382 	 5
383 	 5
384 	 5
385 	 4
386 	 5
387 	 5
388 	 5
389 	 4
390 	 5
391 	 5
392 	 5
393 	 4
394 	 4
395 	 5
396 	 6
397 	 5
398 	 3
399 	 5
400 	 5
